mass_A
t	v_{x}
9.4	0.024782333191350085
9.433333333333334	0.024818715221649235
9.466666666666667	0.024327083947919593
9.5	0.024909642358764233
9.533333333333333	0.025646277218493625
9.566666666666666	0.024858357700329833
9.600000000000001	0.0244876567800721
9.633333333333335	0.02447553907051999
9.666666666666668	0.023389549869906993
9.700000000000001	0.024060862014242325
9.733333333333334	0.02552095588177012
9.766666666666667	0.024555534026897714
9.8	0.023571835523428203
9.833333333333334	0.02333887775137947
9.866666666666667	0.023505035503862213
9.9	0.024506338480180436
9.933333333333334	0.025678625988291893
9.966666666666667	0.02487515768489192
10.0	0.024357320994032053
10.033333333333333	0.013145901581373565
10.066666666666666	8.627120199817982E-4
10.100000000000001	0.03586468235230703
10.133333333333335	0.048388966183890283
10.166666666666668	0.02517757548868657
10.200000000000001	0.023418064807053888
10.233333333333334	0.022132913328811024
10.266666666666667	0.022745480436920807
10.3	0.02436008869580695
10.333333333333334	0.02382099653952174
10.366666666666667	0.022345478418444528
10.4	0.021590913578664737
10.433333333333334	0.021885971943781446
10.466666666666667	0.022828848910408633
10.5	0.023513629190258983
10.533333333333333	0.024514008171052537
10.566666666666668	0.024067940059948202
10.600000000000001	0.022218844459626862
10.633333333333335	0.02122468467414917
10.666666666666668	0.011128634842239415
10.700000000000001	6.724494392307016E-4
10.733333333333334	0.035878189707067784
10.766666666666667	0.04755490493048296
10.8	0.02246284936785296
10.833333333333334	0.021088975703793703
10.866666666666667	0.02234285777195331
10.9	0.02365125090987655
10.933333333333334	0.023011372843541364
10.966666666666667	0.0235717395921206
11.0	0.023505752267285435
11.033333333333333	0.02197409675383792
11.066666666666668	0.02263570030777148
11.100000000000001	0.023399171905067392
11.133333333333335	0.022132252635467593
11.166666666666668	0.021028182836453937
11.200000000000001	0.02213712580680357
11.233333333333334	0.022992983399229068
11.266666666666667	0.02191143808536564
11.3	0.021124126932396455
11.333333333333334	0.021781807684108923
11.366666666666667	0.021823636748227775
11.4	0.02201215280542647
11.433333333333334	0.022363551744863066
11.466666666666667	0.021878088640306485
11.5	0.021300465815003267
11.533333333333333	0.020655813620733397
11.566666666666668	0.019867129418954174
11.600000000000001	0.019796952918867832
11.633333333333335	0.020122088499071343
11.666666666666668	0.020041603807271175
11.700000000000001	0.019787636438597603
11.733333333333334	0.018294098332674775
11.766666666666667	0.019201015406031707
11.8	0.019524345809915
11.833333333333334	0.018518382723955555
11.866666666666667	0.018295808377629567
11.9	0.01842113997135917
11.933333333333334	0.01733178429230701
11.966666666666667	0.016002085009673973
12.0	0.016689409837098525
12.033333333333335	0.017101159049876788
12.066666666666668	0.017927314028123996
12.100000000000001	0.017300293826876485
12.133333333333335	0.016076260367966277
12.166666666666668	0.016062344165328157
12.200000000000001	0.015836233777364844
12.233333333333334	0.01588076136982782
12.266666666666667	0.015444613786623077
12.3	0.01437277911378079
12.333333333333334	0.015054354879828537
12.366666666666667	0.016194482174215815
12.4	0.017454906360761607
