#     point_x       point_y       point_z           U_x           U_y           U_z
     0.130492    0.00228069          0.01   0.000585042   -2.2119e-07             0
     0.136737    0.00228069          0.01   0.000583357   6.28933e-07             0
     0.143193    0.00228069          0.01   0.000576831   1.49405e-06             0
     0.149869    0.00228069          0.01   0.000565042   2.37488e-06             0
     0.156771    0.00228069          0.01   0.000547535   3.27433e-06             0
     0.163908    0.00228069          0.01   0.000523799   4.19788e-06             0
     0.171287    0.00228069          0.01    0.00049325   5.15351e-06             0
     0.178916    0.00228069          0.01   0.000455205   6.15182e-06             0
     0.186804    0.00228069          0.01   0.000408853   7.20612e-06             0
      0.19496    0.00228069          0.01   0.000353227   8.33169e-06             0
     0.203392    0.00228069          0.01   0.000287173   9.54547e-06             0
     0.212111    0.00228069          0.01   0.000209319   1.08654e-05             0
     0.221125    0.00228069          0.01   0.000118053   1.23091e-05             0
     0.230446    0.00228069          0.01   1.14977e-05    1.3893e-05             0
     0.240082    0.00228069          0.01   -0.00011249   1.56305e-05             0
     0.250046    0.00228069          0.01  -0.000256322   1.75311e-05             0
     0.260347    0.00228069          0.01  -0.000422653   1.95983e-05             0
     0.270999    0.00228069          0.01  -0.000614338   2.18276e-05             0
     0.282012    0.00228069          0.01   -0.00083436   2.42049e-05             0
     0.293398    0.00228069          0.01   -0.00108572    2.6703e-05             0
     0.305171    0.00228069          0.01   -0.00137128   2.92797e-05             0
     0.317343    0.00228069          0.01   -0.00169355   3.18737e-05             0
     0.329929    0.00228069          0.01   -0.00205439   3.44005e-05             0
     0.342941    0.00228069          0.01   -0.00245465   3.67496e-05             0
     0.356395    0.00228069          0.01   -0.00289369   3.87792e-05             0
     0.370306    0.00228069          0.01   -0.00336877   4.03151e-05             0
     0.384688    0.00228069          0.01   -0.00387445   4.11508e-05             0
     0.399559    0.00228069          0.01   -0.00440174    4.1049e-05             0
     0.414934    0.00228069          0.01   -0.00493741   3.97507e-05             0
     0.430831    0.00228069          0.01   -0.00546325   3.69894e-05             0
     0.447268    0.00228069          0.01   -0.00595549   3.25119e-05             0
     0.464262    0.00228069          0.01   -0.00638464    2.6112e-05             0
     0.481833    0.00228069          0.01    -0.0067159   1.76736e-05             0
          0.5    0.00228069          0.01    -0.0069094   7.30994e-06             0
     0.518167    0.00228069          0.01   -0.00693093  -4.41208e-06             0
     0.535738    0.00228069          0.01   -0.00676999  -1.66484e-05             0
     0.552732    0.00228069          0.01    -0.0064366  -2.86563e-05             0
     0.569169    0.00228069          0.01    -0.0059502  -3.98197e-05             0
     0.585066    0.00228069          0.01   -0.00533673  -4.96016e-05             0
     0.600441    0.00228069          0.01   -0.00462631  -5.75814e-05             0
     0.615312    0.00228069          0.01   -0.00385096  -6.34776e-05             0
     0.629694    0.00228069          0.01   -0.00304235  -6.71544e-05             0
     0.643605    0.00228069          0.01   -0.00222998  -6.86164e-05             0
     0.657059    0.00228069          0.01   -0.00143977  -6.79917e-05             0
     0.670071    0.00228069          0.01  -0.000693098  -6.55063e-05             0
     0.682657    0.00228069          0.01  -6.36887e-06  -6.14534e-05             0
     0.694829    0.00228069          0.01   0.000609017  -5.61651e-05             0
     0.706602    0.00228069          0.01    0.00114634  -4.99823e-05             0
     0.717988    0.00228069          0.01    0.00160299  -4.32326e-05             0
     0.729001    0.00228069          0.01    0.00197979   -3.6213e-05             0
     0.739653    0.00228069          0.01    0.00228022  -2.91781e-05             0
     0.749954    0.00228069          0.01    0.00250967  -2.23354e-05             0
     0.759918    0.00228069          0.01    0.00267479  -1.58442e-05             0
     0.769554    0.00228069          0.01    0.00278292  -9.81787e-06             0
     0.778875    0.00228069          0.01    0.00284159  -4.32908e-06             0
     0.787889    0.00228069          0.01    0.00285821   5.84213e-07             0
     0.796608    0.00228069          0.01    0.00283978   4.91213e-06             0
      0.80504    0.00228069          0.01    0.00279273    8.6667e-06             0
     0.813196    0.00228069          0.01    0.00272286   1.18755e-05             0
     0.821084    0.00228069          0.01    0.00263525    1.4577e-05             0
     0.828713    0.00228069          0.01    0.00253429   1.68161e-05             0
     0.836092    0.00228069          0.01    0.00242372   1.86408e-05             0
